X,Y,zettaicode,suikeicode,prefcode,suiikicode,chitencode,chitenflag,nendo,locationname,rlscode,kijunflag1,kijunflag2,water,latitude,longitude,kijunflag3
131.9172222,34.67861111,"3212670","","32","005","52",2,2021,"熊子川合流点下流",1,"2","","益田川（１）",34.67861111,131.9172222,""
131.9,34.66527778,"3210160","","32","005","01",1,2021,"逢瀬橋",1,"1","3","益田川（１）",34.66527778,131.9,""
131.9180556,34.67805556,"3212660","","32","005","51",2,2021,"熊子川合流点上流",1,"2","","益田川（１）",34.67805556,131.9180556,""
131.8433333,34.68027778,"3210170","","32","006","01",1,2021,"雪舟橋",1,"1","3","益田川（２）",34.68027778,131.8433333,""
131.8386111,34.69833333,"3210190","","32","007","01",1,2021,"月見橋",1,"1","3","益田川（３）",34.69833333,131.8386111,""
131.7986111,34.60694444,"3210220","","32","008","51",2,2021,"神田橋",1,"2","3","高津川（１）",34.60694444,131.7986111,""
131.8355556,34.545,"3210200","","32","008","01",1,2021,"旭橋",1,"1","3","高津川（１）",34.545,131.8355556,""
131.7908333,34.63416667,"3210210","","32","008","02",1,2021,"金地橋",1,"1","","高津川（１）",34.63416667,131.7908333,""
131.8244444,34.67833333,"3210240","","32","009","51",2,2021,"高角",1,"2","3","高津川（２）",34.67833333,131.8244444,""
131.8277778,34.68611111,"3210230","","32","009","01",1,2021,"高津大橋",1,"1","","高津川（２）",34.68611111,131.8277778,""
132.6730556,35.1975,"3210250","","32","010","01",1,2021,"野土橋",1,"1","3","神戸川（１）",35.1975,132.6730556,""
132.7272222,35.28027778,"3210260","","32","010","02",1,2021,"上乙立橋",1,"1","3","神戸川（１）",35.28027778,132.7272222,""
132.67861111,35.16861111,"3212961","","32","010","81",2,2021,"志津見ダムダムサイト",1,"2","","神戸川（１）",35.16861111,132.67861111,""
132.6858333,35.35722222,"3210300","","32","011","02",1,2021,"河口",1,"1","3","神戸川（２）",35.35722222,132.6858333,""
132.7688889,35.33527778,"3210290","","32","011","01",1,2021,"馬木橋",1,"1","3","神戸川（２）",35.33527778,132.7688889,""
132.5119444,35.15333333,"3210330","","32","012","01",1,2021,"川合橋",1,"1","3","静間川",35.15333333,132.5119444,""
132.4691667,35.19972222,"3210340","","32","012","02",1,2021,"正原橋",1,"1","3","静間川",35.19972222,132.4691667,""
133.07138889,35.48444444,"3210740","","32","013","01",1,2021,"ガラガラ橋",1,"1","3","朝酌川",35.48444444,133.07138889,""
133.09277777,35.50444444,"3211130","","32","013","51",2,2021,"森橋",1,"2","3","朝酌川",35.50444444,133.09277777,""
133.07083334,35.47416667,"3210440","","32","013","52",2,2021,"百足橋",1,"2","3","朝酌川",35.47416667,133.07083334,""
133.06472222,35.44361111,"3211140","","32","014","51",2,2021,"下沢橋",1,"2","3","山居川",35.44361111,133.06472222,""
133.05866667,35.44480555,"3212983","","32","014","53",2,2021,"八曽利橋",1,"2","","山居川",35.44480555,133.05866667,""
133.05194444,35.44833333,"3211150","","32","014","01",1,2021,"庄司橋",1,"1","3","山居川",35.44833333,133.05194444,""
133.05972222,35.44388889,"3210750","","32","014","52",2,2021,"大桁橋",1,"2","3","山居川",35.44388889,133.05972222,""
133.08944444,35.45055556,"3211160","","32","015","53",2,2021,"鷹日橋",1,"2","3","馬橋川",35.45055556,133.08944444,""
133.07333334,35.43388889,"3211170","","32","015","51",2,2021,"八雲橋",1,"2","3","馬橋川",35.43388889,133.07333334,""
133.08527777,35.44305555,"3210580","","32","015","52",2,2021,"井手平橋",1,"2","3","馬橋川",35.44305555,133.08527777,""
133.09555555,35.455,"3210590","","32","015","01",1,2021,"馬橋",1,"1","3","馬橋川",35.455,133.09555555,""
133.03916666,35.41305556,"3211730","","32","016","51",2,2021,"千本橋",1,"2","3","忌部川（１）",35.41305556,133.03916666,""
133.03916666,35.41305556,"3211320","","32","016","02",1,2021,"千本貯水池取水口",1,"1","3","忌部川（１）",35.41305556,133.03916666,""
133.045,35.44166666,"3210780","","32","017","01",1,2021,"半原橋",1,"1","3","忌部川（２）",35.44166666,133.045,""
133.04944444,35.42305556,"3211180","","32","017","51",2,2021,"忌部橋",1,"2","3","忌部川（２）",35.42305556,133.04944444,""
132.8011111,35.43472222,"3211330","","32","018","01",1,2021,"西谷水門",1,"1","3","平田船川（１）",35.43472222,132.8011111,""
132.8633333,35.44527778,"3211240","","32","019","54",2,2021,"排水機場",1,"2","3","平田船川（２）",35.44527778,132.8633333,""
132.82194445,35.43722222,"3212994","","32","019","55",2,2021,"新大橋",1,"2","","平田船川（２）",35.43722222,132.82194445,""
132.8213889,35.44111111,"3211230","","32","019","01",1,2021,"旭町付近",1,"1","3","平田船川（２）",35.44111111,132.8213889,""
132.8166667,35.43444444,"3211220","","32","019","51",2,2021,"第２交友橋",1,"2","3","平田船川（２）",35.43444444,132.8166667,""
132.8061111,35.42111111,"3211340","","32","020","01",1,2021,"旅伏駅水門",1,"1","3","湯谷川（１）",35.42111111,132.8061111,""
132.8130556,35.42722222,"3211250","","32","021","51",2,2021,"本田橋",1,"2","3","湯谷川（２）",35.42722222,132.8130556,""
132.8527778,35.44611111,"3211280","","32","021","53",2,2021,"いろは橋",1,"2","3","湯谷川（２）",35.44611111,132.8527778,""
132.8241667,35.43527778,"3211260","","32","021","01",1,2021,"東橋",1,"1","3","湯谷川（２）",35.43527778,132.8241667,""
132.8330556,35.44055556,"3211270","","32","021","52",2,2021,"中筋橋",1,"2","3","湯谷川（２）",35.44055556,132.8330556,""
131.77527778,34.475,"3210410","","32","204","02",3,2021,"錦橋",1,"3","3","津和野川",34.475,131.77527778,""
131.83333333,34.54,"3210420","","32","204","03",3,2021,"枕瀬",1,"3","3","津和野川",34.54,131.83333333,""
131.75555556,34.45305556,"3210400","","32","204","01",3,2021,"鷲原",1,"3","3","津和野川",34.45305556,131.75555556,""
132.5530556,35.16666667,"3212250","","32","205","03",3,2021,"三瓶ダム貯水池中心",1,"3","","三瓶川",35.16666667,132.5530556,""
132.5530556,35.16666667,"3212250","","32","205","03",3,2021,"三瓶ダム貯水池中心",1,"3","","三瓶川",35.16666667,132.5530556,""
132.5747222,35.17361111,"3212240","","32","205","02",3,2021,"三瓶ダム本川流入部",1,"3","","三瓶川",35.17361111,132.5747222,""
132.5747222,35.17361111,"3212240","","32","205","02",3,2021,"三瓶ダム本川流入部",1,"3","","三瓶川",35.17361111,132.5747222,""
133.04805555,35.47777778,"3210470","","32","206","04",3,2021,"新橋",1,"3","3","北田川",35.47777778,133.04805555,""
133.05416667,35.47583334,"3210450","","32","206","02",3,2021,"北堀橋",1,"3","3","北田川",35.47583334,133.05416667,""
133.04833333,35.47927778,"3212988","","32","206","06",3,2021,"ヘルン橋",1,"3","","北田川",35.47927778,133.04833333,""
133.04638889,35.47027778,"3210480","","32","207","01",3,2021,"筋違橋",1,"3","3","京橋川",35.47027778,133.04638889,""
133.0575,35.47,"3210490","","32","207","02",3,2021,"新栄橋",1,"3","3","京橋川",35.47,133.0575,""
133.06297222,35.47013889,"3212987","","32","207","03",3,2021,"東橋",1,"3","","京橋川",35.47013889,133.06297222,""
133.09647222,35.42138889,"3212990","","32","215","05",3,2021,"切通し",1,"3","","意宇川",35.42138889,133.09647222,""
133.09647222,35.42138889,"3212990","","32","215","05",3,2021,"切通し",1,"3","","意宇川",35.42138889,133.09647222,""
133.09647222,35.42138889,"3212990","","32","215","05",3,2021,"切通し",1,"3","","意宇川",35.42138889,133.09647222,""
133.13361111,35.44472222,"3212650","","32","215","03",3,2021,"ＤＸＮ",1,"3","","意宇川",35.44472222,133.13361111,""
133.13361111,35.44472222,"3212650","","32","215","03",3,2021,"ＤＸＮ",1,"3","","意宇川",35.44472222,133.13361111,""
133.13361111,35.44472222,"3212650","","32","215","03",3,2021,"ＤＸＮ",1,"3","","意宇川",35.44472222,133.13361111,""
133.1625,35.35,"3211750","","32","216","03",3,2021,"下田原橋",1,"3","3","飯梨川",35.35,133.1625,""
133.1625,35.35,"3211750","","32","216","03",3,2021,"下田原橋",1,"3","3","飯梨川",35.35,133.1625,""
133.1625,35.35,"3211750","","32","216","03",3,2021,"下田原橋",1,"3","3","飯梨川",35.35,133.1625,""
133.1405556,35.27916667,"3212200","","32","216","05",3,2021,"布部ダム本川流入部",1,"3","","飯梨川",35.27916667,133.1405556,""
133.1405556,35.27916667,"3212200","","32","216","05",3,2021,"布部ダム本川流入部",1,"3","","飯梨川",35.27916667,133.1405556,""
133.1405556,35.27916667,"3212200","","32","216","05",3,2021,"布部ダム本川流入部",1,"3","","飯梨川",35.27916667,133.1405556,""
133.1530556,35.285,"3212210","","32","216","06",3,2021,"布部ダム貯水池中心",1,"3","","飯梨川",35.285,133.1530556,""
133.1530556,35.285,"3212210","","32","216","06",3,2021,"布部ダム貯水池中心",1,"3","","飯梨川",35.285,133.1530556,""
133.1530556,35.285,"3212210","","32","216","06",3,2021,"布部ダム貯水池中心",1,"3","","飯梨川",35.285,133.1530556,""
133.2175,35.40444444,"3211740","","32","216","02",3,2021,"能義大橋下流",1,"3","3","飯梨川",35.40444444,133.2175,""
133.2175,35.40444444,"3211740","","32","216","02",3,2021,"能義大橋下流",1,"3","3","飯梨川",35.40444444,133.2175,""
133.2175,35.40444444,"3211740","","32","216","02",3,2021,"能義大橋下流",1,"3","3","飯梨川",35.40444444,133.2175,""
133.12675,35.50830556,"3212992","","32","219","01",3,2021,"本庄川橋",1,"3","","本庄川",35.50830556,133.12675,""
133.12675,35.50830556,"3212992","","32","219","01",3,2021,"本庄川橋",1,"3","","本庄川",35.50830556,133.12675,""
133.12675,35.50830556,"3212992","","32","219","01",3,2021,"本庄川橋",1,"3","","本庄川",35.50830556,133.12675,""
131.9886111,34.64888889,"3210680","","32","220","01",3,2021,"葛根橋",1,"3","","深折川",34.64888889,131.9886111,""
133.04325,35.47872223,"3212985","","32","222","02",3,2021,"お茶屋橋",1,"3","","比津川",35.47872223,133.04325,""
133.04325,35.47872223,"3212985","","32","222","02",3,2021,"お茶屋橋",1,"3","","比津川",35.47872223,133.04325,""
132.5536111,34.86361111,"3212550","","32","224","07",3,2021,"槇原橋",1,"3","","出羽川",34.86361111,132.5536111,""
132.5536111,34.86361111,"3212550","","32","224","07",3,2021,"槇原橋",1,"3","","出羽川",34.86361111,132.5536111,""
132.5536111,34.86361111,"3212550","","32","224","07",3,2021,"槇原橋",1,"3","","出羽川",34.86361111,132.5536111,""
132.6030556,34.88611111,"3212540","","32","224","05",3,2021,"雪田橋",1,"3","","出羽川",34.88611111,132.6030556,""
132.6030556,34.88611111,"3212540","","32","224","05",3,2021,"雪田橋",1,"3","","出羽川",34.88611111,132.6030556,""
132.6030556,34.88611111,"3212540","","32","224","05",3,2021,"雪田橋",1,"3","","出羽川",34.88611111,132.6030556,""
132.6186111,34.8775,"3212530","","32","224","04",3,2021,"田本橋",1,"3","","出羽川",34.8775,132.6186111,""
132.6186111,34.8775,"3212530","","32","224","04",3,2021,"田本橋",1,"3","","出羽川",34.8775,132.6186111,""
132.6186111,34.8775,"3212530","","32","224","04",3,2021,"田本橋",1,"3","","出羽川",34.8775,132.6186111,""
132.6638889,34.87972222,"3212520","","32","224","03",3,2021,"宗林寺橋",1,"3","","出羽川",34.87972222,132.6638889,""
132.6638889,34.87972222,"3212520","","32","224","03",3,2021,"宗林寺橋",1,"3","","出羽川",34.87972222,132.6638889,""
132.6638889,34.87972222,"3212520","","32","224","03",3,2021,"宗林寺橋",1,"3","","出羽川",34.87972222,132.6638889,""
132.4411111,34.89083333,"3212510","","32","225","04",3,2021,"竹友橋",1,"3","","濁川",34.89083333,132.4411111,""
132.4411111,34.89083333,"3212510","","32","225","04",3,2021,"竹友橋",1,"3","","濁川",34.89083333,132.4411111,""
132.4411111,34.89083333,"3212510","","32","225","04",3,2021,"竹友橋",1,"3","","濁川",34.89083333,132.4411111,""
132.4694444,34.91138889,"3212500","","32","225","03",3,2021,"大竹橋",1,"3","","濁川",34.91138889,132.4694444,""
132.4694444,34.91138889,"3212500","","32","225","03",3,2021,"大竹橋",1,"3","","濁川",34.91138889,132.4694444,""
132.4694444,34.91138889,"3212500","","32","225","03",3,2021,"大竹橋",1,"3","","濁川",34.91138889,132.4694444,""
132.35138889,34.84638889,"3211470","","32","226","06",3,2021,"新市木橋",1,"3","","八戸川",34.84638889,132.35138889,""
132.35138889,34.84638889,"3211470","","32","226","06",3,2021,"新市木橋",1,"3","","八戸川",34.84638889,132.35138889,""
132.35138889,34.84638889,"3211470","","32","226","06",3,2021,"新市木橋",1,"3","","八戸川",34.84638889,132.35138889,""
132.3311111,34.96222222,"3211710","","32","226","07",3,2021,"八戸川河口",1,"3","","八戸川",34.96222222,132.3311111,""
132.3311111,34.96222222,"3211710","","32","226","07",3,2021,"八戸川河口",1,"3","","八戸川",34.96222222,132.3311111,""
132.3311111,34.96222222,"3211710","","32","226","07",3,2021,"八戸川河口",1,"3","","八戸川",34.96222222,132.3311111,""
132.3041667,34.89222222,"3212260","","32","226","08",3,2021,"八戸ダム本川流入部",1,"3","","八戸川",34.89222222,132.3041667,""
132.3041667,34.89222222,"3212260","","32","226","08",3,2021,"八戸ダム本川流入部",1,"3","","八戸川",34.89222222,132.3041667,""
132.3041667,34.89222222,"3212260","","32","226","08",3,2021,"八戸ダム本川流入部",1,"3","","八戸川",34.89222222,132.3041667,""
132.3055556,34.90138889,"3212270","","32","226","09",3,2021,"八戸ダム貯水池中心",1,"3","","八戸川",34.90138889,132.3055556,""
132.3055556,34.90138889,"3212270","","32","226","09",3,2021,"八戸ダム貯水池中心",1,"3","","八戸川",34.90138889,132.3055556,""
132.3055556,34.90138889,"3212270","","32","226","09",3,2021,"八戸ダム貯水池中心",1,"3","","八戸川",34.90138889,132.3055556,""
132.3966667,34.83888889,"3212560","","32","226","10",3,2021,"大前橋",1,"3","","八戸川",34.83888889,132.3966667,""
132.3966667,34.83888889,"3212560","","32","226","10",3,2021,"大前橋",1,"3","","八戸川",34.83888889,132.3966667,""
132.3966667,34.83888889,"3212560","","32","226","10",3,2021,"大前橋",1,"3","","八戸川",34.83888889,132.3966667,""
132.2977778,34.915,"3211490","","32","226","04",3,2021,"冬見橋下",1,"3","3","八戸川",34.915,132.2977778,""
132.2977778,34.915,"3211490","","32","226","04",3,2021,"冬見橋下",1,"3","3","八戸川",34.915,132.2977778,""
132.2977778,34.915,"3211490","","32","226","04",3,2021,"冬見橋下",1,"3","3","八戸川",34.915,132.2977778,""
132.33083334,34.95805556,"3211500","","32","226","02",3,2021,"志谷橋下",1,"3","3","八戸川",34.95805556,132.33083334,""
132.33083334,34.95805556,"3211500","","32","226","02",3,2021,"志谷橋下",1,"3","3","八戸川",34.95805556,132.33083334,""
132.33083334,34.95805556,"3211500","","32","226","02",3,2021,"志谷橋下",1,"3","3","八戸川",34.95805556,132.33083334,""
132.3269444,34.87055556,"3211460","","32","226","05",3,2021,"和田屋橋",1,"3","","八戸川",34.87055556,132.3269444,""
132.3269444,34.87055556,"3211460","","32","226","05",3,2021,"和田屋橋",1,"3","","八戸川",34.87055556,132.3269444,""
132.3269444,34.87055556,"3211460","","32","226","05",3,2021,"和田屋橋",1,"3","","八戸川",34.87055556,132.3269444,""
131.94861111,34.78916666,"3212954","","32","227","05",3,2021,"放水路付近",1,"3","","三隅川",34.78916666,131.94861111,""
131.96361111,34.7825,"3212953","","32","227","04",3,2021,"新三隅大橋付近",1,"3","","三隅川",34.7825,131.96361111,""
131.96444444,34.77833334,"3212952","","32","227","03",3,2021,"天満橋付近",1,"3","","三隅川",34.77833334,131.96444444,""
131.99166666,34.74694444,"3212951","","32","227","02",3,2021,"九双橋付近",1,"3","","三隅川",34.74694444,131.99166666,""
133.1208333,35.44138889,"3212160","","32","231","02",3,2021,"八幡町",1,"3","","八幡川",35.44138889,133.1208333,""
133.11894445,35.44066666,"3212991","","32","231","03",3,2021,"国道９号線沿い",1,"3","","八幡川",35.44066666,133.11894445,""
132.9201,35.46694445,"3212973","","32","232","02",3,2021,"大野橋北側",1,"3","","大野川",35.46694445,132.9201,""
132.95161111,35.47572223,"3212974","","32","233","02",3,2021,"友田橋",1,"3","","秋鹿川",35.47572223,132.95161111,""
133.00544444,35.47638889,"3212976","","32","235","02",3,2021,"大間橋",1,"3","","古曽志川",35.47638889,133.00544444,""
133.02172223,35.47388889,"3212977","","32","236","02",3,2021,"茶屋前橋",1,"3","","佐陀川",35.47388889,133.02172223,""
133.04888889,35.475,"3211210","","32","242","03",3,2021,"亀田橋",1,"3","3","城山西堀川",35.475,133.04888889,""
132.8530556,35.445,"3211290","","32","245","01",3,2021,"山王橋",1,"3","3","山王川",35.445,132.8530556,""
132.8566667,35.44027778,"3211300","","32","246","01",3,2021,"論田橋",1,"3","3","論田川",35.44027778,132.8566667,""
132.8833333,35.46055556,"3211310","","32","247","01",3,2021,"浜田橋",1,"3","3","小境川",35.46055556,132.8833333,""
132.7641667,35.37083333,"3211610","","32","248","01",3,2021,"起点",1,"3","3","新内藤川",35.37083333,132.7641667,""
132.71027778,35.36472222,"3212965","","32","248","03",3,2021,"八幡橋",1,"3","","新内藤川",35.36472222,132.71027778,""
132.69416666,35.3675,"3212966","","32","248","04",3,2021,"夫婦橋",1,"3","","新内藤川",35.3675,132.69416666,""
132.68138889,35.36944445,"3212967","","32","248","05",3,2021,"一文橋下流",1,"3","","新内藤川",35.36944445,132.68138889,""
132.74833333,35.38333333,"3212964","","32","248","02",3,2021,"大塚新大橋",1,"3","","新内藤川",35.38333333,132.74833333,""
132.7222222,35.36055556,"3211620","","32","249","01",3,2021,"塩冶赤川合流下",1,"3","3","赤川",35.36055556,132.7222222,""
132.7455556,35.36333333,"3211590","","32","250","01",3,2021,"新町下水流末",1,"3","3","新町下水",35.36333333,132.7455556,""
132.7455556,35.375,"3211600","","32","251","01",3,2021,"古井手川流末",1,"3","3","古井手川",35.375,132.7455556,""
132.7138889,35.32972222,"3211580","","32","253","01",3,2021,"間谷橋付近",1,"3","3","十間川",35.32972222,132.7138889,""
132.7138889,35.32972222,"3211580","","32","253","01",3,2021,"間谷橋付近",1,"3","3","十間川",35.32972222,132.7138889,""
132.6966667,35.33472222,"3212030","","32","253","02",3,2021,"吉祥寺橋",1,"3","","十間川",35.33472222,132.6966667,""
132.6966667,35.33472222,"3212030","","32","253","02",3,2021,"吉祥寺橋",1,"3","","十間川",35.33472222,132.6966667,""
132.3252778,34.84,"3211550","","32","254","01",3,2021,"大元橋",1,"3","","都川川",34.84,132.3252778,""
132.29888889,34.87916667,"3212968","","32","255","02",3,2021,"岡谷橋上流",1,"3","","重富川",34.87916667,132.29888889,""
132.2963889,34.91916667,"3211560","","32","255","01",3,2021,"旭峡",1,"3","","重富川",34.91916667,132.2963889,""
132.23888889,34.89555555,"3212941","","32","256","03",3,2021,"美又橋",1,"3","","家古屋川",34.89555555,132.23888889,""
132.2458333,34.8725,"3211530","","32","256","01",3,2021,"雲井橋",1,"3","","家古屋川",34.8725,132.2458333,""
132.2947222,34.91555556,"3212000","","32","256","02",3,2021,"八戸橋",1,"3","3","家古屋川",34.91555556,132.2947222,""
132.2638889,34.89111111,"3211540","","32","257","01",3,2021,"下白角",1,"3","","白角川",34.89111111,132.2638889,""
132.3655556,34.91833333,"3212570","","32","258","02",3,2021,"千丈渓橋",1,"3","","日和川",34.91833333,132.3655556,""
132.3266667,34.92777778,"3211510","","32","258","01",3,2021,"千丈渓",1,"3","3","日和川",34.92777778,132.3266667,""
132.32,34.92333333,"3211520","","32","259","01",3,2021,"糸谷川",1,"3","3","糸谷川",34.92333333,132.32,""
132.31472222,34.93972222,"3211440","","32","260","01",3,2021,"市山橋",1,"3","3","玉川",34.93972222,132.31472222,""
132.90405556,35.40605556,"3212979","","32","263","02",3,2021,"佐々布川下流",1,"3","","佐々布川",35.40605556,132.90405556,""
133.94530555,35.41733334,"3212980","","32","265","02",3,2021,"来待川下流",1,"3","","来待川",35.41733334,133.94530555,""
133.0085,35.43405555,"3212982","","32","266","02",3,2021,"湯町灘",1,"3","","玉湯川",35.43405555,133.0085,""
132.2958333,34.93138889,"3211720","","32","270","01",3,2021,"出合橋下",1,"3","3","長谷川",34.93138889,132.2958333,""
133.1325,35.33944444,"3211800","","32","272","02",3,2021,"小原橋",1,"3","3","山佐川",35.33944444,133.1325,""
133.1325,35.33944444,"3211800","","32","272","02",3,2021,"小原橋",1,"3","3","山佐川",35.33944444,133.1325,""
133.0988889,35.31027778,"3212220","","32","272","03",3,2021,"山佐ダム本川流入部",1,"3","","山佐川",35.31027778,133.0988889,""
133.0988889,35.31027778,"3212220","","32","272","03",3,2021,"山佐ダム本川流入部",1,"3","","山佐川",35.31027778,133.0988889,""
133.0988889,35.31027778,"3212230","","32","272","04",3,2021,"山佐ダム貯水池中心",1,"3","","山佐川",35.31027778,133.0988889,""
133.0988889,35.31027778,"3212230","","32","272","04",3,2021,"山佐ダム貯水池中心",1,"3","","山佐川",35.31027778,133.0988889,""
132.6963889,35.33805556,"3211830","","32","275","01",3,2021,"小島橋",1,"3","3","保知石川",35.33805556,132.6963889,""
132.6963889,35.33805556,"3211830","","32","275","01",3,2021,"小島橋",1,"3","3","保知石川",35.33805556,132.6963889,""
133.06563889,35.47527778,"3212989","","32","276","01",3,2021,"松原橋",1,"3","","北堀川",35.47527778,133.06563889,""
133.06563889,35.47527778,"3212989","","32","276","01",3,2021,"松原橋",1,"3","","北堀川",35.47527778,133.06563889,""
133.0575,35.47138889,"3212958","","32","277","02",3,2021,"新米子橋",1,"3","","米子川",35.47138889,133.0575,""
133.0465,35.4795,"3212986","","32","278","01",3,2021,"西原橋",1,"3","","中川",35.4795,133.0465,""
133.1283333,35.44916667,"3212150","","32","279","03",3,2021,"馬潟町⑤",1,"3","","樋ノ口川",35.44916667,133.1283333,""
133.1297222,35.44527778,"3212140","","32","279","02",3,2021,"馬潟町①",1,"3","","樋ノ口川",35.44527778,133.1297222,""
133.1325,35.44638889,"3212300","","32","279","04",3,2021,"馬潟町②",1,"3","","樋ノ口川",35.44638889,133.1325,""
133.1338889,35.44666667,"3212310","","32","279","05",3,2021,"馬潟町③",1,"3","","樋ノ口川",35.44666667,133.1338889,""
133.1352778,35.44805556,"3212320","","32","279","06",3,2021,"馬潟町⑨",1,"3","","樋ノ口川",35.44805556,133.1352778,""
133.1305556,35.44972222,"3212580","","32","279","07",3,2021,"馬潟町⑦",1,"3","","樋ノ口川",35.44972222,133.1305556,""
133.1288889,35.45138889,"3212590","","32","279","08",3,2021,"馬潟町⑥",1,"3","","樋ノ口川",35.45138889,133.1288889,""
133.1288889,35.45138889,"3212600","","32","279","09",3,2021,"河口付近①",1,"3","","樋ノ口川",35.45138889,133.1288889,""
133.13055556,35.45166667,"3212610","","32","279","10",3,2021,"河口付近②",1,"3","","樋ノ口川",35.45166667,133.13055556,""
133.12888889,35.45222222,"3212620","","32","279","11",3,2021,"河口付近③",1,"3","","樋ノ口川",35.45222222,133.12888889,""
133.13111111,35.44722222,"3212740","","32","279","12",3,2021,"馬潟町⑩",1,"3","","樋ノ口川",35.44722222,133.13111111,""
133.1275,35.44972222,"3212750","","32","279","13",3,2021,"馬潟町⑫",1,"3","","樋ノ口川",35.44972222,133.1275,""
133.12722223,35.44861111,"3212850","","32","279","14",3,2021,"Ａ区間",1,"3","","樋ノ口川",35.44861111,133.12722223,""
132.21555556,34.8725,"3212942","","32","283","01",3,2021,"久佐浄水場前",1,"3","","久佐川",34.8725,132.21555556,""
133.3291667,36.20916667,"3211960","","32","300","02",3,2021,"中流",1,"3","3","宇屋川",36.20916667,133.3291667,""
133.3305556,36.21472222,"3211970","","32","300","03",3,2021,"上流",1,"3","3","宇屋川",36.21472222,133.3305556,""
133.3344444,36.20611111,"3211950","","32","300","01",3,2021,"下流",1,"3","3","宇屋川",36.20611111,133.3344444,""
132.3547222,34.97472222,"3212010","","32","301","01",3,2021,"小谷川",1,"3","3","小谷川",34.97472222,132.3547222,""
132.9572222,35.3275,"3212090","","32","302","02",3,2021,"馬田寺",1,"3","3","赤川",35.3275,132.9572222,""
132.9677778,35.32694444,"3212340","","32","302","04",3,2021,"たなばた公園",1,"3","3","赤川",35.32694444,132.9677778,""
132.9891667,35.26194444,"3212930","","32","303","03",3,2021,"殿居敷橋",1,"3","","久野川",35.26194444,132.9891667,""
132.9,35.28722222,"3212870","","32","303","04",3,2021,"学園橋下",1,"3","","久野川",35.28722222,132.9,""
132.6933333,35.32722222,"3212060","","32","304","01",3,2021,"九景橋",1,"3","","九景川農業排水路",35.32722222,132.6933333,""
132.6783333,35.32722222,"3212050","","32","305","01",3,2021,"三部砂子第一橋",1,"3","","姉谷川",35.32722222,132.6783333,""
132.685,35.31361111,"3212070","","32","306","01",3,2021,"東橋",1,"3","","常楽寺川",35.31361111,132.685,""
132.1052778,34.93194444,"3212360","","32","309","02",3,2021,"黒淵橋",1,"3","","下府川",34.93194444,132.1052778,""
132.1097222,34.92638889,"3212940","","32","309","03",3,2021,"土穴橋",1,"3","","下府川",34.92638889,132.1097222,""
132.0177778,34.86305556,"3212370","","32","310","02",3,2021,"鰐石大橋",1,"3","","周布川",34.86305556,132.0177778,""
132.1925,34.77638889,"3212945","","32","310","05",3,2021,"栗の木田原橋下流",1,"3","","周布川",34.77638889,132.1925,""
132.20166667,34.78972222,"3212946","","32","310","06",3,2021,"万代橋",1,"3","","周布川",34.78972222,132.20166667,""
132.19194444,34.79833333,"3212947","","32","310","07",3,2021,"関の原橋",1,"3","","周布川",34.79833333,132.19194444,""
132.1122222,34.82888889,"3212640","","32","310","04",3,2021,"大長見ダム貯水池中心",1,"3","3","周布川",34.82888889,132.1122222,""
132.1327778,34.82861111,"3212630","","32","310","03",3,2021,"大長見ダム本川流入部",1,"3","3","周布川",34.82861111,132.1327778,""
132.6269444,34.90361111,"3212390","","32","312","01",3,2021,"児童館前",1,"3","","宇津井谷川",34.90361111,132.6269444,""
132.5788889,34.9325,"3212400","","32","313","01",3,2021,"赤馬橋",1,"3","","角谷川",34.9325,132.5788889,""
132.4788889,34.90472222,"3212410","","32","314","01",3,2021,"市尻橋",1,"3","","井原川",34.90472222,132.4788889,""
132.11,34.93861111,"3212430","","32","315","02",3,2021,"唐鐘橋下流",1,"3","","唐鐘川",34.93861111,132.11,""
132.1138889,34.93944444,"3212420","","32","315","01",3,2021,"唐鐘橋上流",1,"3","","唐鐘川",34.93944444,132.1138889,""
132.8705556,35.33722222,"3212440","","32","316","01",3,2021,"岡",1,"3","","鳴滝川",35.33722222,132.8705556,""
132.0919444,34.89861111,"3212450","","32","317","01",3,2021,"浜田川合流点",1,"3","","今井迫川",34.89861111,132.0919444,""
132.0905556,34.90055556,"3212460","","32","318","01",3,2021,"上郷橋",1,"3","","高佐川",34.90055556,132.0905556,""
132.0830556,34.9,"3212470","","32","319","01",3,2021,"浜田川合流点",1,"3","","浅井川",34.9,132.0830556,""
132.9069444,35.34305556,"3212770","","32","320","01",3,2021,"宇治",1,"3","","宇治川",35.34305556,132.9069444,""
132.8938889,35.34833333,"3212490","","32","321","01",3,2021,"延野",1,"3","","猪尾川",35.34833333,132.8938889,""
131.9244444,34.65194444,"3212710","","32","323","03",3,2021,"笹倉ダム本川流入部",1,"3","","波田川",34.65194444,131.9244444,""
131.9244444,34.65388889,"3212720","","32","323","04",3,2021,"笹倉ダム貯水池中心",1,"3","","波田川",34.65388889,131.9244444,""
131.9275,34.645,"3212680","","32","323","01",3,2021,"下波田橋上流",1,"3","","波田川",34.645,131.9275,""
131.9266667,34.64638889,"3212700","","32","323","02",3,2021,"下波田橋下流",1,"3","","波田川",34.64638889,131.9266667,""
131.9172222,34.66055556,"3212730","","32","323","05",3,2021,"笹倉大峠橋",1,"3","","波田川",34.66055556,131.9172222,""
